url	kind	scripts
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/2014-reports/pillar-3-report-2014-v2.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/11-08-2025/nwm-pillar3-h1-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/11112022/natwest-markets-plc-q3-pillar-3-supplement.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/11112025/11112025-nwb-pillar-3-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/11112025/11112025-nwm-pillar-3-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/12112024/nwb-plc-pillar-3-q3-2024.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/12112024/nwm-plc-pillar-3-q3-2024.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13-11-2023/natwest-bank-plc-pillar-3-q3-2023.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13-11-2023/natwest-markets-plc-pillar-3-q3-2023.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwb-annual-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwb-pillar-3-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwh-annual-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwh-pillar-3-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwm-annual-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwm-pillar-3-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/rbs-annual-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/rbs-pillar-3-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13052025/nwm-pillar3-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwb-annual-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwb-pillar-3-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwh-annual-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwm-annual-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwm-pillar-3-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/rbs-plc-annual-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/rbs-plc-pillar-3-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/nwb-plc-annual-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/nwb-plc-pillar-3-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/nwmp-annual-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/nwmp-pillar-3-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/rbs-plc-annual-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/rbs-plc-pillar-3-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/nwb-plc-annual-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/nwb-plc-pillar-3-report.pdf	live	build_national_westminster_bank.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/nwmp-annual-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/nwmp-pillar-3-report.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/rbs-plc-annual-report.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/18022022/nwg-pillar-3-supplement-2021.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/18022022/nwm-plc-annual-report-2021.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/18022022/rbs-plc-annual-report-2021.pdf	live	build_rbs.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/2023/natwest-markets-plc-pillar-3-h1-2023.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/2024/natwest-markets-plc-pillar-3-q1-2024.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/2024/nwm-plc-pillar-3-hy-2024.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/28042023/natwest-markets-plc-pillar-3-q1-2023.pdf	live	build_natwest_markets.py
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/29072022/natwest-marketsplc-pillar-3-supplement.pdf	live	build_natwest_markets.py
https://monzo.com/annual-report/2025/Monzo%20Bank%20Group%20FY2025%20Annual%20Report.pdf	live	build_monzo.py
https://monzo.com/annual-report/2025/monzo-pillar-3-2025.pdf	live	build_monzo.py
https://monzo.com/annual-report/2026/Monzo-Annual-Report-2026.pdf	live	build_monzo.py
https://monzo.com/docs/monzo-annual-report-2020.pdf	live	build_monzo.py
https://monzo.com/docs/monzo-annual-report-2023.pdf	live	build_monzo.py
https://monzo.com/docs/monzo-annual-report-2024.pdf	live	build_monzo.py
https://monzo.com/docs/monzo-pillar-3-2023.pdf	live	build_monzo.py
https://monzo.com/docs/monzo-pillar-3-2024.pdf	live	build_monzo.py
https://monzo.com/documents/pillar_3_2020.pdf	live	build_monzo.py
https://monzo.com/static/docs/monzo-annual-report-2022.pdf	live	build_monzo.py
https://monzo.com/static/docs/monzo-pillar-3-2021.pdf	live	build_monzo.py
https://monzo.com/static/docs/monzo-pillar-3-2022.pdf	live	build_monzo.py
https://oaknorth.co.uk/wp-content/uploads/2022/01/AnnualReport2020.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/02/2015-Pillar-3-Capital-Requirement-Disclosures.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/02/2016-Pillar-3-Capital-Requirement-disclosures.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/02/2017-Pillar-3-Capital-Requirement-disclosures.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/02/2018-Pillar-3-Capital-Requirement-disclosures.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/02/2019-Pillar-3-Capital-Requirement-and-Remuneration-Policy-disclosures.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/02/2020-Pillar-3-Capital-Requirement-and-Remuneration-Policy-disclosures-1.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/02/ONB-Annual-Report-2018-1.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/02/ONB-Annual-Report-2019-1.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2022/07/OakNorth_Pillar-3_2021.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2023/03/OakNorth-Annual-Report-2022.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2023/05/Pillar-3-disclosures-2022_Final.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2024/03/OakNorth_Annual_Report_2023.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2024/05/Pillar-3-Disclosure-OakNorth-Bank-Plc-2023.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2025/03/Annual_Report_2024.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2025/05/Pillar-3-Disclosures-OakNorth-Bank-Plc-2024.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2026/03/Annual_Report_2025.pdf	live	build_oaknorth.py
https://oaknorth.co.uk/wp-content/uploads/2026/04/Pillar-3-Disclosures-OakNorth-Bank-Plc-2025-1.pdf	live	build_oaknorth.py
https://osb.co.uk/media/cqepdkda/osb-group-pillar-3-disclosures-2022.pdf	live	build_charter_court.py
https://pic.bankofchina.com/bocappd/uk/201109/P020110901339400504145.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201109/P020110901339600023124.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201206/P020120618317067419492.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201301/P020130110394685934112.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201312/P020131213310466908739.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201505/P020150504339499661074.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201505/P020150504352614441641.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201509/P020150910375228515274.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201606/P020160620504225340480.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201606/P020160620504436264971.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201706/P020170627373089457851.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201706/P020170627381103226068.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201803/P020180328577372288229.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201805/P020180517534275167127.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201904/P020190410408108385209.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/201904/P020190410506087628158.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202007/P020200727323473194461.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202009/P020200909535865685853.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202109/P020210902654360894172.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202110/P020211027537761891740.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202303/P020230331590070165221.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202403/P020240315379765805794.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202405/P020240508355110735895.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202507/P020250718380377744220.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202605/P020260506389809417235.pdf	live	build_bank_of_china_uk.py
https://pic.bankofchina.com/bocappd/uk/202607/P020260716391457618567.pdf	live	build_bank_of_china_uk.py
https://pnb-website.s3-ap-southeast-1.amazonaws.com/uploads/docs/Pillar3_Disclosures.pdf	live	build_philippine_national_bank_europe.py
https://pnb-website.s3-ap-southeast-1.amazonaws.com/uploads/docs/Pillar3_Disclosures_for_2020.pdf	live	build_philippine_national_bank_europe.py
https://pnb-website.s3-ap-southeast-1.amazonaws.com/uploads/docs/Pillar3_Disclosures_for_2021.pdf	live	build_philippine_national_bank_europe.py
https://rebrand-dev.utbank.co.uk/wp-content/uploads/2022/03/UTB-Partners-Pillar-3-Disclosure-2021-FINAL1-.pdf	live	build_united_trust_bank.py
https://recognisebank.co.uk/wp-content/uploads/2023/10/2022-Annual-Report-Recognise-Bank-Limited.pdf	live	build_recognise_bank.py
https://recognisebank.co.uk/wp-content/uploads/2023/10/230821-Recognise-Bank-2023-Annual-Report-WEB.pdf	live	build_recognise_bank.py
https://recognisebank.co.uk/wp-content/uploads/2024-Annual-Report-Accounts.pdf	live	build_recognise_bank.py
https://recognisebank.co.uk/wp-content/uploads/274107-Recognise-Bank-Annual-Report-WEB.pdf	live	build_recognise_bank.py
https://recognisebank.co.uk/wp-content/uploads/Pillar-3-disclosure-March-2024-RBL.pdf	live	build_recognise_bank.py
https://recognisebank.co.uk/wp-content/uploads/Pillar-3-disclosure-March-2026-RBL-v1.1-To-BAC-updated_-1-1.pdf	live	build_recognise_bank.py
https://redwoodbank.co.uk/getmedia/e38875ba-5520-4dc9-bcbe-cffbe05bd276/2021-Pillar-3_Redwood-Bank.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/0h5hp3ku/2024-redwood-bank-annual-report-and-accounts.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/55un2r5s/pillar-3-disclosures-2017.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/c0hpdvqn/redwood-pillar-3-2023.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/ezed3mwh/redwood-pillar-3-2018-1.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/f5la0lih/redwood-pillar-3-2022.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/howpdnen/2025-annual-report-and-accounts_redwood-bank-signed-150426.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/sybdkdyg/redwood-bank-2019-pillar-3-disclosures.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/tu2f2l2x/redwood-bank-pillar-3-2020.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/u5sb3ky5/redwood-pillar-3-2021-1.pdf	live	build_redwood_bank.py
https://redwoodbank.co.uk/media/zrjnifqm/redwood-year-end-annual-report-and-accounts-2023-1.pdf	live	build_redwood_bank.py
https://sbiuk.statebank/documents/274771/1346149/Annual+Statement+2019.PDF	live	build_state_bank_of_india_uk.py
https://sbiuk.statebank/documents/274771/1346149/SBI+UK+Limited+Pillar+3+Disclosures+March+2020.pdf	live	build_state_bank_of_india_uk.py
https://sbiuk.statebank/documents/274771/1346149/SBI+UK+Limited+Pillar+3+Disclosures_31+Mar+2019.pdf	live	build_state_bank_of_india_uk.py
https://sbiuk.statebank/documents/274771/1346149/SBIUK+Annual+Report+March+2020.pdf	live	build_state_bank_of_india_uk.py
https://static.ifastgb.com/investor-relations/iFAST%20Global%20Bank%20Limited%20Pillar%203%20Disclosures%202025.pdf	live	build_ifast_global_bank.py
https://static.ifastgb.com/investor-relations/iFAST%20Global%20Bank%20Ltd.%20Annual%20Report%202024.pdf	live	build_ifast_global_bank.py
https://static.ifastgb.com/investor-relations/iFAST%20Global%20Bank%20Ltd.%20Annual%20Report%202025.pdf	live	build_ifast_global_bank.py
https://streambank.co.uk/pdf/FY24-Pillar-3-StreamBank-PLC.pdf	live	build_streambank.py
https://streambank.co.uk/pdf/March-2025-Annual-Report-2025.pdf	live	build_streambank.py
https://streambank.co.uk/pdf/March-2025-Pillar-3-Disclosures.pdf	live	build_streambank.py
https://streambank.co.uk/pdf/StreamBank-PLC-Annual-Report-and-Financial-Statements.pdf	live	build_streambank.py
https://streambank.co.uk/pdf/StreamBank-Plc-FY24-Live-PwC-Signed.pdf	live	build_streambank.py
https://streambank.co.uk/pdf/StreamBank-Plc-Financial-Statements-31-March-2023-Signed.pdf	live	build_streambank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/ICBCLondon/download/2022/2021Pillar3Disclosure.pdf	live	build_icbc_london.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/ICBCLondon/download/2023/2022Pillar3Disclosure.pdf	live	build_icbc_london.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/ICBCLondon/download/2024/2023_pillar_3_disclosure.pdf	live	build_icbc_london.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/ICBCLondon/download/2024/2024_pillar_3_disclosure.pdf	live	build_icbc_london.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/ICBCLondon/download/2024/ICBCReport2024.pdf	live	build_icbc_london.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/ICBCLondon/download/2025/2025_pillar_3_disclosure.pdf	live	build_icbc_london.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/ICBCLondon/download/2025/ICBCReport2025.pdf	live	build_icbc_london.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2019/ConsolidatedAnnualReport2016.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2019/Consolidated_Annual_Report_2017.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2019/Consolidated_Annual_Report_2018.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2019/ICBCS_Pillar_3_2015.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2019/ICBCStandardBankPlcAFS2015.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2019/Pillar3Disclosures2016.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2019/Pillar_3_Disclosures_2017.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2019/Pillar_3_Disclosures_2018.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2020/ConsolidatedAnnualReport.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2020/Pillar3Disclosures19.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2021/2020Pillar3.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2021/ConsolidatedAnnualReport20.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2022/2021_Pillar_3_document.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/StandardBank/Download/2022/Consolidated_Annual_Report_2021.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/resources/icbc/haiwai/standardbank/download/2023/2023annualreportyasuo.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/resources/icbc/haiwai/standardbank/download/2023/2023pillar3.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/resources/icbc/haiwai/standardbank/download/2023/2025pillar3disclosures.pdf	live	build_icbc_standard_bank.py
https://v.icbc.com.cn/userfiles/resources/icbc/haiwai/standardbank/download/2023/consolidatedannualreport2025.pdf	live	build_icbc_standard_bank.py
https://vpr.hkma.gov.hk/statics/assets/doc/100273/ar_22/ar_22_eng.pdf	live	build_melli_bank.py
https://vpr.hkma.gov.hk/statics/assets/doc/100273/ar_23/ar_23_eng.pdf	live	build_melli_bank.py
https://wealth.db.com/dam/deutschewealth/location-assets/emea/uk/docs/2023-db-investments-gb-limited-pillar-3-report.pdf	live	build_db_uk_bank.py
https://wealth.db.com/dam/deutschewealth/location-assets/emea/uk/docs/2025-04-29-DBIGB-Pillar-3-Report-2024-Final.pdf	live	build_db_uk_bank.py
https://wealth.db.com/dam/deutschewealth/location-assets/emea/uk/docs/dbigb-pillar-3-report-2025-final.pdf	live	build_db_uk_bank.py
https://weatherbys.bank/app/uploads/2023/05/Weatherbys-Bank-Pillar-3-Dislcosures-2022.pdf	live	build_weatherbys.py
https://weatherbys.bank/app/uploads/2024/05/Weatherbys-Bank-Pillar-3-Dislcosures-2023.pdf	live	build_weatherbys.py
https://web.archive.org/web/20170629113020if_/https://www.credit-suisse.com/media/assets/corporate/docs/about-us/investor-relations/regulatory-disclosures/csi-pillar-3-disclosures-2016.pdf	wayback	build_credit_suisse_international.py
https://web.archive.org/web/20200930032441/http://mcafundingforchurches.co.uk/sitefiles/resources/pdf/pillar3disclosures2019.pdf	wayback	build_methodist_chapel_aid.py
https://web.archive.org/web/20210515024743/https://www.mcafundingforchurches.co.uk/sitefiles/resources/pdf/pillar3disclosures2020.pdf	wayback	build_methodist_chapel_aid.py
https://web.archive.org/web/20210517002419id_/https://hodgebank.co.uk/wp-content/uploads/2020/02/Pillar-3-Disclosure-FY19-FINAL.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20210517004624id_/https://hodgebank.co.uk/wp-content/uploads/2019/04/jhb-pillar3-2018.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20210517011507id_/https://hodgebank.co.uk/wp-content/uploads/2021/02/1.-JHB-Financial-Statements.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20210517014628id_/https://hodgebank.co.uk/wp-content/uploads/2020/02/FINAL-Julian-Hodge-Bank-Limited-FY18.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20210627075317if_/https://www.credit-suisse.com/media/assets/corporate/docs/about-us/investor-relations/regulatory-disclosures/csi-pillar-3-disclosures-2018.pdf	wayback	build_credit_suisse_international.py
https://web.archive.org/web/20210627075328if_/https://www.credit-suisse.com/media/assets/about-us/docs/investor-relations/financial-regulatory-disclosures/regulatory-disclosures/regulatory-disclosures-subsidiaries/csi-pillar-3-disclosures-2017.pdf	wayback	build_credit_suisse_international.py
https://web.archive.org/web/20210627075334if_/https://www.credit-suisse.com/media/assets/corporate/docs/about-us/investor-relations/regulatory-disclosures/csi-pillar-3-disclosures-2020.pdf	wayback	build_credit_suisse_international.py
https://web.archive.org/web/20210627075339if_/https://www.credit-suisse.com/media/assets/corporate/docs/about-us/investor-relations/regulatory-disclosures/csi-pillar-3-disclosures-2019.pdf	wayback	build_credit_suisse_international.py
https://web.archive.org/web/20210627075342if_/https://www.credit-suisse.com/media/assets/corporate/docs/about-us/investor-relations/regulatory-disclosures/csi-pillar-3-disclosures-2015.pdf	wayback	build_credit_suisse_international.py
https://web.archive.org/web/20210918132915/https://www.kleinworthambros.com/fileadmin/user_upload/kleinworthambros/2019_Pillar_3_Disclosure_KH.pdf	wayback	build_union_bancaire_privee_uk.py
https://web.archive.org/web/20211015234304/https://www.fcebank.com/pdf/investor_center/2014_Pillar_3_Disclosure.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220218072522/https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/18022022/nwh-pillar-3-supplement-fy-2021.pdf	wayback	build_national_westminster_bank.py
https://web.archive.org/web/20220518000354/https://gibam.com/assets/2020-GIBUK-Pillar-3_Final.pdf	wayback	build_gulf_international_bank_uk.py
https://web.archive.org/web/20220518033330/https://hampdenandco.com/content/hampden/content/Hampden-Co-Pillar-3-disclosures-2020-for-Web.pdf	wayback	build_hampden_co.py
https://web.archive.org/web/20220519120942/https://www.bankofafricaunitedkingdom.co.uk/assets/239/BMCE___Pillar_III_VF___31122017.pdf	wayback	build_bank_of_africa_uk.py
https://web.archive.org/web/20220519121800/https://www.bankofafricaunitedkingdom.co.uk/assets/0/BMCE___Pillar_3_disclosures____2015.pdf	wayback	build_bank_of_africa_uk.py
https://web.archive.org/web/20220615085005/https://www.fcebank.com/pdf/investor_center/2011_Annual_FCEReport.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085008/https://www.fcebank.com/pdf/investor_center/2017_Annual_Report.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085018/https://www.fcebank.com/pdf/investor_center/2015_annual_report.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085021/https://www.fcebank.com/pdf/investor_center/2014_annual_accts.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085027/https://www.fcebank.com/pdf/investor_center/2016_annual_report.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085039/https://www.fcebank.com/pdf/investor_center/2010_Annual_FCEReport.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085046/https://www.fcebank.com/pdf/investor_center/2006_Annual_FCEReport.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085056/https://www.fcebank.com/pdf/investor_center/2009_Annual_FCEReport.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085100/https://www.fcebank.com/pdf/investor_center/2008_Annual_FCEReport.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085110/https://www.fcebank.com/pdf/investor_center/2018_Annual_Report.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085139/https://www.fcebank.com/pdf/investor_center/2013_annual_accts.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085141/https://www.fcebank.com/pdf/investor_center/2019_Annual_Report.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085155/https://www.fcebank.com/pdf/investor_center/2007_Annual_FCEReport.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220615085358/https://www.fcebank.com/pdf/investor_center/2020_Annual_Report.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220620025258id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-financial-statements-20151031.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025310id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-pillar3-2017.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025317id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-financial-statements-20111031.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025318id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-financial-statements-20161031-1.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025318id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-financial-statements-20171031-1.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025323id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-financial-statements-20131031.pdf	wayback	build_julian_hodge_bank.py
